Product,Associated Product,Confidence,Customer Country
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Girls' Toddler Spine Surge Runni,0.2,Cameroon
Nike Men's CJ Elite 2 TD Football Cleat,adidas Youth Germany Black/Red Away Match Soc,0.5333333333333333,Cameroon
Nike Men's Dri-FIT Victory Golf Polo,Diamondback Women's Serene Classic Comfort Bi,0.5909090909090909,Cameroon
Nike Men's Dri-FIT Victory Golf Polo,Field & Stream Sportsman 16 Gun Fire Safe,0.16666666666666666,Cameroon
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's CJ Elite 2 TD Football Cleat,0.5625,Cameroon
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's Free 5.0+ Running Shoe,0.33333333333333337,Cameroon
Nike Men's Dri-FIT Victory Golf Polo,Perfect Fitness Perfect Rip Deck,0.3333333333333333,Cameroon
Nike Men's Dri-FIT Victory Golf Polo,adidas Youth Germany Black/Red Away Match Soc,0.5185185185185186,Cameroon
Nike Men's Free 5.0+ Running Shoe,Diamondback Women's Serene Classic Comfort Bi,0.5632183908045977,Cameroon
Nike Men's Free 5.0+ Running Shoe,Field & Stream Sportsman 16 Gun Fire Safe,0.35185185185185186,Cameroon
Nike Men's Free 5.0+ Running Shoe,Nike Men's CJ Elite 2 TD Football Cleat,0.4938271604938272,Cameroon
Nike Men's Free 5.0+ Running Shoe,Nike Men's Dri-FIT Victory Golf Polo,0.36666666666666664,Cameroon
Nike Men's Free 5.0+ Running Shoe,O'Brien Men's Neoprene Life Vest,0.6363636363636364,Cameroon
Nike Men's Free 5.0+ Running Shoe,Perfect Fitness Perfect Rip Deck,0.6571428571428571,Cameroon
O'Brien Men's Neoprene Life Vest,Diamondback Women's Serene Classic Comfort Bi,0.5925925925925926,Cameroon
O'Brien Men's Neoprene Life Vest,Field & Stream Sportsman 16 Gun Fire Safe,0.3888888888888889,Cameroon
O'Brien Men's Neoprene Life Vest,Nike Men's CJ Elite 2 TD Football Cleat,0.5925925925925926,Cameroon
O'Brien Men's Neoprene Life Vest,Nike Men's Free 5.0+ Running Shoe,0.7272727272727273,Cameroon
O'Brien Men's Neoprene Life Vest,Perfect Fitness Perfect Rip Deck,0.7272727272727273,Cameroon
Pelican Sunstream 100 Kayak,Field & Stream Sportsman 16 Gun Fire Safe,0.5555555555555555,Cameroon
Pelican Sunstream 100 Kayak,Nike Men's CJ Elite 2 TD Football Cleat,0.5555555555555555,Cameroon
Perfect Fitness Perfect Rip Deck,Diamondback Women's Serene Classic Comfort Bi,0.4674329501915709,Cameroon
Perfect Fitness Perfect Rip Deck,ENO Atlas Hammock Straps,0.1851851851851852,Cameroon
Perfect Fitness Perfect Rip Deck,Field & Stream Sportsman 16 Gun Fire Safe,0.3125,Cameroon
Perfect Fitness Perfect Rip Deck,Nike Men's CJ Elite 2 TD Football Cleat,0.43209876543209874,Cameroon
Perfect Fitness Perfect Rip Deck,Nike Men's Dri-FIT Victory Golf Polo,0.2222222222222222,Cameroon
Perfect Fitness Perfect Rip Deck,Nike Men's Free 5.0+ Running Shoe,0.5253968253968254,Cameroon
Perfect Fitness Perfect Rip Deck,O'Brien Men's Neoprene Life Vest,0.5050505050505051,Cameroon
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Cameroon
adidas Youth Germany Black/Red Away Match Soc,Diamondback Women's Serene Classic Comfort Bi,1.0,Cameroon
adidas Youth Germany Black/Red Away Match Soc,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Cameroon
adidas Youth Germany Black/Red Away Match Soc,Nike Men's Dri-FIT Victory Golf Polo,1.0,Cameroon
Bridgestone e6 Straight Distance NFL Carolina,Diamondback Women's Serene Classic Comfort Bi,0.8620689655172413,Colombia
Bridgestone e6 Straight Distance NFL Carolina,Nike Men's CJ Elite 2 TD Football Cleat,0.5,Colombia
Bridgestone e6 Straight Distance NFL Carolina,Nike Men's Free 5.0+ Running Shoe,0.7777777777777778,Colombia
Bridgestone e6 Straight Distance NFL Carolina,O'Brien Men's Neoprene Life Vest,0.7777777777777778,Colombia
Bridgestone e6 Straight Distance NFL Carolina,Perfect Fitness Perfect Rip Deck,0.7777777777777778,Colombia
Bridgestone e6 Straight Distance NFL San Dieg,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Colombia
Bridgestone e6 Straight Distance NFL San Dieg,Pelican Sunstream 100 Kayak,1.0,Colombia
Bridgestone e6 Straight Distance NFL San Dieg,Perfect Fitness Perfect Rip Deck,1.0,Colombia
Bridgestone e6 Straight Distance NFL San Dieg,Team Golf Texas Longhorns Putter Grip,1.0,Colombia
Clicgear Rovic Cooler Bag,Nike Men's Dri-FIT Victory Golf Polo,1.0,Colombia
Clicgear Rovic Cooler Bag,Pelican Sunstream 100 Kayak,1.0,Colombia
Clicgear Rovic Cooler Bag,Under Armour Girls' Toddler Spine Surge Runni,1.0,Colombia
Diamondback Women's Serene Classic Comfort Bi,Bridgestone e6 Straight Distance NFL Carolina,0.31223799864773494,Colombia
Diamondback Women's Serene Classic Comfort Bi,Field & Stream Sportsman 16 Gun Fire Safe,0.32451771030993043,Colombia
Diamondback Women's Serene Classic Comfort Bi,Glove It Imperial Golf Towel,0.4680464778503994,Colombia
Diamondback Women's Serene Classic Comfort Bi,Hirzl Women's Soffft Flex Golf Glove,0.27545388525780684,Colombia
Diamondback Women's Serene Classic Comfort Bi,Nike Men's CJ Elite 2 TD Football Cleat,0.43519607843137254,Colombia
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Dri-FIT Victory Golf Polo,0.41193831699346406,Colombia
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Free 5.0+ Running Shoe,0.29654021028701333,Colombia
Diamondback Women's Serene Classic Comfort Bi,Nike Women's Tempo Shorts,0.13540305010893247,Colombia
Diamondback Women's Serene Classic Comfort Bi,O'Brien Men's Neoprene Life Vest,0.3867077063383493,Colombia
Diamondback Women's Serene Classic Comfort Bi,Pelican Sunstream 100 Kayak,0.31046918767507004,Colombia
Diamondback Women's Serene Classic Comfort Bi,Perfect Fitness Perfect Rip Deck,0.4934453781512605,Colombia
Diamondback Women's Serene Classic Comfort Bi,Under Armour Girls' Toddler Spine Surge Runni,0.414717416378316,Colombia
Diamondback Women's Serene Classic Comfort Bi,Under Armour Kids' Mercenary Slide,0.4680464778503994,Colombia
ENO Atlas Hammock Straps,Glove It Imperial Golf Towel,1.0,Colombia
ENO Atlas Hammock Straps,Nike Men's Dri-FIT Victory Golf Polo,1.0,Colombia
ENO Atlas Hammock Straps,Under Armour Girls' Toddler Spine Surge Runni,1.0,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Bridgestone e6 Straight Distance NFL San Dieg,0.4495279593318809,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Diamondback Women's Serene Classic Comfort Bi,0.4274667931688805,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Hirzl Women's Soffft Flex Golf Glove,0.332244008714597,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's CJ Elite 2 TD Football Cleat,0.28921568627450983,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Dri-FIT Victory Golf Polo,0.4717249218527991,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Free 5.0+ Running Shoe,0.25194592988710635,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,O'Brien Men's Neoprene Life Vest,0.4279248366013072,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Pelican Sunstream 100 Kayak,0.5375,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Perfect Fitness Perfect Rip Deck,0.4960672905525847,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Team Golf Texas Longhorns Putter Grip,0.4495279593318809,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Under Armour Girls' Toddler Spine Surge Runni,0.3297987616099071,Colombia
Field & Stream Sportsman 16 Gun Fire Safe,Under Armour Hustle Storm Medium Duffle Bag,0.1650326797385621,Colombia
Glove It Imperial Golf Towel,Diamondback Women's Serene Classic Comfort Bi,0.8518518518518519,Colombia
Glove It Imperial Golf Towel,ENO Atlas Hammock Straps,0.7777777777777778,Colombia
Glove It Imperial Golf Towel,Nike Men's CJ Elite 2 TD Football Cleat,0.8518518518518519,Colombia
Glove It Imperial Golf Towel,Nike Men's Dri-FIT Victory Golf Polo,0.7777777777777778,Colombia
Glove It Imperial Golf Towel,Perfect Fitness Perfect Rip Deck,0.8518518518518519,Colombia
Glove It Imperial Golf Towel,Under Armour Girls' Toddler Spine Surge Runni,0.7777777777777778,Colombia
Glove It Imperial Golf Towel,Under Armour Kids' Mercenary Slide,0.8518518518518519,Colombia
Glove It Women's Mod Oval Golf Glove,Hirzl Women's Hybrid Golf Glove,1.0,Colombia
Glove It Women's Mod Oval Golf Glove,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Colombia
Glove It Women's Mod Oval Golf Glove,Titleist Pro V1 High Numbers Personalized Gol,1.0,Colombia
Hirzl Women's Hybrid Golf Glove,Glove It Women's Mod Oval Golf Glove,0.7777777777777778,Colombia
Hirzl Women's Hybrid Golf Glove,Nike Men's CJ Elite 2 TD Football Cleat,0.7777777777777778,Colombia
Hirzl Women's Hybrid Golf Glove,O'Brien Men's Neoprene Life Vest,0.8518518518518519,Colombia
Hirzl Women's Hybrid Golf Glove,Pelican Sunstream 100 Kayak,0.8518518518518519,Colombia
Hirzl Women's Hybrid Golf Glove,Perfect Fitness Perfect Rip Deck,0.8518518518518519,Colombia
Hirzl Women's Hybrid Golf Glove,Titleist Pro V1 High Numbers Personalized Gol,0.7777777777777778,Colombia
Hirzl Women's Hybrid Golf Glove,Under Armour Girls' Toddler Spine Surge Runni,0.8518518518518519,Colombia
Hirzl Women's Soffft Flex Golf Glove,Diamondback Women's Serene Classic Comfort Bi,0.8518518518518519,Colombia
Hirzl Women's Soffft Flex Golf Glove,Field & Stream Sportsman 16 Gun Fire Safe,0.8518518518518519,Colombia
Hirzl Women's Soffft Flex Golf Glove,Nike Men's Dri-FIT Victory Golf Polo,0.8518518518518519,Colombia
Hirzl Women's Soffft Flex Golf Glove,Nike Men's Free 5.0+ Running Shoe,0.5,Colombia
Hirzl Women's Soffft Flex Golf Glove,O'Brien Men's Neoprene Life Vest,0.8518518518518519,Colombia
Merrell Men's All Out Flash Trail Running Sho,Pelican Sunstream 100 Kayak,1.0,Colombia
Nike Kids' Grade School KD VI Basketball Shoe,Nike Men's Dri-FIT Victory Golf Polo,1.0,Colombia
Nike Kids' Grade School KD VI Basketball Shoe,Nike Men's Free 5.0+ Running Shoe,1.0,Colombia
Nike Kids' Grade School KD VI Basketball Shoe,Polar Loop Activity Tracker,1.0,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Bridgestone e6 Straight Distance NFL Carolina,0.08222222222222224,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Diamondback Women's Serene Classic Comfort Bi,0.4593684210526316,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Field & Stream Sportsman 16 Gun Fire Safe,0.21180555555555558,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Glove It Imperial Golf Towel,0.3575308641975309,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Glove It Women's Mod Oval Golf Glove,0.5733333333333334,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Hirzl Women's Hybrid Golf Glove,0.5733333333333334,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Dri-FIT Victory Golf Polo,0.3477777777777778,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Free 5.0+ Running Shoe,0.21254901960784317,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,O'Brien Men's Neoprene Life Vest,0.2909803921568627,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Pelican Sunstream 100 Kayak,0.32283333333333336,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Perfect Fitness Perfect Rip Deck,0.4783739837398374,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Team Golf New England Patriots Putter Grip,0.08222222222222224,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Titleist Pro V1 High Numbers Personalized Gol,0.5733333333333334,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Titleist Pro V1x High Numbers Personalized Go,0.19333333333333336,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Girls' Toddler Spine Surge Runni,0.4292156862745098,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Kids' Mercenary Slide,0.4777777777777778,Colombia
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Men's Tech II T-Shirt,0.2986666666666667,Colombia
Nike Men's Comfort 2 Slide,O'Brien Men's Neoprene Life Vest,1.0,Colombia
Nike Men's Comfort 2 Slide,Perfect Fitness Perfect Rip Deck,1.0,Colombia
Nike Men's Comfort 2 Slide,Under Armour Girls' Toddler Spine Surge Runni,1.0,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Clicgear Rovic Cooler Bag,0.1077307466196355,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Diamondback Women's Serene Classic Comfort Bi,0.3689368887285554,Colombia
Nike Men's Dri-FIT Victory Golf Polo,ENO Atlas Hammock Straps,0.38154027042915933,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Field & Stream Sportsman 16 Gun Fire Safe,0.3203355152630515,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Glove It Imperial Golf Towel,0.38154027042915933,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Hirzl Women's Soffft Flex Golf Glove,0.23731138545953362,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Nike Kids' Grade School KD VI Basketball Shoe,0.39423868312757204,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's CJ Elite 2 TD Football Cleat,0.2460132074715408,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's Free 5.0+ Running Shoe,0.29313916342218227,Colombia
Nike Men's Dri-FIT Victory Golf Polo,O'Brien Men's Neoprene Life Vest,0.34354600426028997,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Pelican Sunstream 100 Kayak,0.29636866905385423,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Perfect Fitness Perfect Rip Deck,0.2464285714285714,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Polar Loop Activity Tracker,0.39423868312757204,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Girls' Toddler Spine Surge Runni,0.3843230625583567,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Hustle Storm Medium Duffle Bag,0.13154027042915933,Colombia
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Kids' Mercenary Slide,0.06172839506172839,Colombia
Nike Men's Free 5.0+ Running Shoe,Bridgestone e6 Straight Distance NFL Carolina,0.38330393885949443,Colombia
Nike Men's Free 5.0+ Running Shoe,Diamondback Women's Serene Classic Comfort Bi,0.47303887738670347,Colombia
Nike Men's Free 5.0+ Running Shoe,Field & Stream Sportsman 16 Gun Fire Safe,0.28614718614718615,Colombia
Nike Men's Free 5.0+ Running Shoe,Hirzl Women's Soffft Flex Golf Glove,0.05555555555555555,Colombia
Nike Men's Free 5.0+ Running Shoe,Nike Kids' Grade School KD VI Basketball Shoe,0.4024691358024691,Colombia
Nike Men's Free 5.0+ Running Shoe,Nike Men's CJ Elite 2 TD Football Cleat,0.29962651727357614,Colombia
Nike Men's Free 5.0+ Running Shoe,Nike Men's Dri-FIT Victory Golf Polo,0.49842767295597484,Colombia
Nike Men's Free 5.0+ Running Shoe,O'Brien Men's Neoprene Life Vest,0.5456349206349206,Colombia
Nike Men's Free 5.0+ Running Shoe,Perfect Fitness Perfect Rip Deck,0.5020833333333333,Colombia
Nike Men's Free 5.0+ Running Shoe,Polar Loop Activity Tracker,0.4024691358024691,Colombia
Nike Men's Free 5.0+ Running Shoe,Team Golf Pittsburgh Steelers Putter Grip,0.24162257495590833,Colombia
Nike Men's Free 5.0+ Running Shoe,Under Armour Girls' Toddler Spine Surge Runni,0.4459096459096459,Colombia
Nike Men's Free 5.0+ Running Shoe,Under Armour Men's Tech II T-Shirt,0.14814814814814817,Colombia
Nike Women's Legend V-Neck T-Shirt,Pelican Sunstream 100 Kayak,1.0,Colombia
Nike Women's Tempo Shorts,Diamondback Women's Serene Classic Comfort Bi,1.0,Colombia
Nike Women's Tempo Shorts,O'Brien Men's Neoprene Life Vest,1.0,Colombia
Nike Women's Tempo Shorts,Perfect Fitness Perfect Rip Deck,1.0,Colombia
O'Brien Men's Neoprene Life Vest,Bridgestone e6 Straight Distance NFL Carolina,0.3005932339265673,Colombia
O'Brien Men's Neoprene Life Vest,Diamondback Women's Serene Classic Comfort Bi,0.43322133293063525,Colombia
O'Brien Men's Neoprene Life Vest,Field & Stream Sportsman 16 Gun Fire Safe,0.41818903318903317,Colombia
O'Brien Men's Neoprene Life Vest,Hirzl Women's Hybrid Golf Glove,0.1845438512105179,Colombia
O'Brien Men's Neoprene Life Vest,Hirzl Women's Soffft Flex Golf Glove,0.3282774838330394,Colombia
O'Brien Men's Neoprene Life Vest,Nike Men's CJ Elite 2 TD Football Cleat,0.32195590357355064,Colombia
O'Brien Men's Neoprene Life Vest,Nike Men's Comfort 2 Slide,0.12866762866762868,Colombia
O'Brien Men's Neoprene Life Vest,Nike Men's Dri-FIT Victory Golf Polo,0.3955031363194628,Colombia
O'Brien Men's Neoprene Life Vest,Nike Men's Free 5.0+ Running Shoe,0.4564033189033189,Colombia
O'Brien Men's Neoprene Life Vest,Nike Women's Tempo Shorts,0.11755651755651757,Colombia
O'Brien Men's Neoprene Life Vest,Pelican Sunstream 100 Kayak,0.4028354978354978,Colombia
O'Brien Men's Neoprene Life Vest,Perfect Fitness Perfect Rip Deck,0.44650984891948753,Colombia
O'Brien Men's Neoprene Life Vest,Team Golf New England Patriots Putter Grip,0.07936507936507936,Colombia
O'Brien Men's Neoprene Life Vest,Under Armour Girls' Toddler Spine Surge Runni,0.41280296915890136,Colombia
O'Brien Men's Neoprene Life Vest,Under Armour Kids' Mercenary Slide,0.06084656084656084,Colombia
Ogio Race Golf Shoes,Pelican Sunstream 100 Kayak,1.0,Colombia
Ogio Race Golf Shoes,Under Armour Girls' Toddler Spine Surge Runni,1.0,Colombia
Ogio Race Golf Shoes,insta-bed Neverflat Air Mattress,1.0,Colombia
Pelican Sunstream 100 Kayak,Bridgestone e6 Straight Distance NFL San Dieg,0.44556677890011226,Colombia
Pelican Sunstream 100 Kayak,Clicgear Rovic Cooler Bag,0.1075036075036075,Colombia
Pelican Sunstream 100 Kayak,Diamondback Women's Serene Classic Comfort Bi,0.37050350443207586,Colombia
Pelican Sunstream 100 Kayak,Field & Stream Sportsman 16 Gun Fire Safe,0.5149485930735931,Colombia
Pelican Sunstream 100 Kayak,Hirzl Women's Hybrid Golf Glove,0.22951739618406286,Colombia
Pelican Sunstream 100 Kayak,Merrell Men's All Out Flash Trail Running Sho,0.045454545454545456,Colombia
Pelican Sunstream 100 Kayak,Nike Men's CJ Elite 2 TD Football Cleat,0.350392316017316,Colombia
Pelican Sunstream 100 Kayak,Nike Men's Dri-FIT Victory Golf Polo,0.36461840628507297,Colombia
Pelican Sunstream 100 Kayak,Nike Women's Legend V-Neck T-Shirt,0.045454545454545456,Colombia
Pelican Sunstream 100 Kayak,O'Brien Men's Neoprene Life Vest,0.4009650072150072,Colombia
Pelican Sunstream 100 Kayak,Ogio Race Golf Shoes,0.38131313131313127,Colombia
Pelican Sunstream 100 Kayak,Perfect Fitness Perfect Rip Deck,0.52771546635183,Colombia
Pelican Sunstream 100 Kayak,Team Golf Texas Longhorns Putter Grip,0.44556677890011226,Colombia
Pelican Sunstream 100 Kayak,Under Armour Girls' Toddler Spine Surge Runni,0.4628601685053298,Colombia
Pelican Sunstream 100 Kayak,Under Armour Hustle Storm Medium Duffle Bag,0.16305916305916304,Colombia
Pelican Sunstream 100 Kayak,insta-bed Neverflat Air Mattress,0.38131313131313127,Colombia
Perfect Fitness Perfect Rip Deck,Bridgestone e6 Straight Distance NFL Carolina,0.2717416933103208,Colombia
Perfect Fitness Perfect Rip Deck,Bridgestone e6 Straight Distance NFL San Dieg,0.42846768336964414,Colombia
Perfect Fitness Perfect Rip Deck,Diamondback Women's Serene Classic Comfort Bi,0.43655916912219433,Colombia
Perfect Fitness Perfect Rip Deck,Field & Stream Sportsman 16 Gun Fire Safe,0.44316228557538717,Colombia
Perfect Fitness Perfect Rip Deck,Glove It Imperial Golf Towel,0.34822076978939726,Colombia
Perfect Fitness Perfect Rip Deck,Hirzl Women's Hybrid Golf Glove,0.2690961906648181,Colombia
Perfect Fitness Perfect Rip Deck,Nike Men's CJ Elite 2 TD Football Cleat,0.4318841727378313,Colombia
Perfect Fitness Perfect Rip Deck,Nike Men's Comfort 2 Slide,0.16290354525648645,Colombia
Perfect Fitness Perfect Rip Deck,Nike Men's Dri-FIT Victory Golf Polo,0.2563458110516934,Colombia
Perfect Fitness Perfect Rip Deck,Nike Men's Free 5.0+ Running Shoe,0.39266377005347597,Colombia
Perfect Fitness Perfect Rip Deck,Nike Women's Tempo Shorts,0.09808873044167161,Colombia
Perfect Fitness Perfect Rip Deck,O'Brien Men's Neoprene Life Vest,0.45622443939240537,Colombia
Perfect Fitness Perfect Rip Deck,Pelican Sunstream 100 Kayak,0.5291848970993356,Colombia
Perfect Fitness Perfect Rip Deck,Team Golf Pittsburgh Steelers Putter Grip,0.23000311235605356,Colombia
Perfect Fitness Perfect Rip Deck,Team Golf Texas Longhorns Putter Grip,0.42846768336964414,Colombia
Perfect Fitness Perfect Rip Deck,Under Armour Girls' Toddler Spine Surge Runni,0.4687884982002629,Colombia
Perfect Fitness Perfect Rip Deck,Under Armour Kids' Mercenary Slide,0.46768336964415397,Colombia
Polar Loop Activity Tracker,Nike Kids' Grade School KD VI Basketball Shoe,1.0,Colombia
Polar Loop Activity Tracker,Nike Men's Dri-FIT Victory Golf Polo,1.0,Colombia
Polar Loop Activity Tracker,Nike Men's Free 5.0+ Running Shoe,1.0,Colombia
Team Golf New England Patriots Putter Grip,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Colombia
Team Golf New England Patriots Putter Grip,O'Brien Men's Neoprene Life Vest,1.0,Colombia
Team Golf Pittsburgh Steelers Putter Grip,Nike Men's Free 5.0+ Running Shoe,1.0,Colombia
Team Golf Pittsburgh Steelers Putter Grip,Perfect Fitness Perfect Rip Deck,1.0,Colombia
Team Golf Pittsburgh Steelers Putter Grip,Under Armour Girls' Toddler Spine Surge Runni,1.0,Colombia
Team Golf Texas Longhorns Putter Grip,Bridgestone e6 Straight Distance NFL San Dieg,1.0,Colombia
Team Golf Texas Longhorns Putter Grip,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Colombia
Team Golf Texas Longhorns Putter Grip,Pelican Sunstream 100 Kayak,1.0,Colombia
Team Golf Texas Longhorns Putter Grip,Perfect Fitness Perfect Rip Deck,1.0,Colombia
Titleist Pro V1 High Numbers Personalized Gol,Glove It Women's Mod Oval Golf Glove,1.0,Colombia
Titleist Pro V1 High Numbers Personalized Gol,Hirzl Women's Hybrid Golf Glove,1.0,Colombia
Titleist Pro V1 High Numbers Personalized Gol,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Colombia
Titleist Pro V1x High Numbers Personalized Go,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Colombia
Titleist Pro V1x High Numbers Personalized Go,Under Armour Men's Tech II T-Shirt,1.0,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Clicgear Rovic Cooler Bag,0.11199294532627865,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Diamondback Women's Serene Classic Comfort Bi,0.3746778711484594,Colombia
Under Armour Girls' Toddler Spine Surge Runni,ENO Atlas Hammock Straps,0.3897707231040564,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Field & Stream Sportsman 16 Gun Fire Safe,0.22292188805346702,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Glove It Imperial Golf Towel,0.3897707231040564,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Hirzl Women's Hybrid Golf Glove,0.2757201646090535,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's CJ Elite 2 TD Football Cleat,0.29981325863678804,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Comfort 2 Slide,0.19135802469135804,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Dri-FIT Victory Golf Polo,0.4,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Free 5.0+ Running Shoe,0.3063797313797314,Colombia
Under Armour Girls' Toddler Spine Surge Runni,O'Brien Men's Neoprene Life Vest,0.39681867097121337,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Ogio Race Golf Shoes,0.38580246913580246,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Pelican Sunstream 100 Kayak,0.41356886840757806,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Perfect Fitness Perfect Rip Deck,0.48536036036036034,Colombia
Under Armour Girls' Toddler Spine Surge Runni,Team Golf Pittsburgh Steelers Putter Grip,0.28395061728395066,Colombia
Under Armour Girls' Toddler Spine Surge Runni,insta-bed Neverflat Air Mattress,0.38580246913580246,Colombia
Under Armour Hustle Storm Medium Duffle Bag,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Colombia
Under Armour Hustle Storm Medium Duffle Bag,Nike Men's Dri-FIT Victory Golf Polo,1.0,Colombia
Under Armour Hustle Storm Medium Duffle Bag,Pelican Sunstream 100 Kayak,1.0,Colombia
Under Armour Kids' Mercenary Slide,Diamondback Women's Serene Classic Comfort Bi,0.617283950617284,Colombia
Under Armour Kids' Mercenary Slide,Glove It Imperial Golf Towel,0.617283950617284,Colombia
Under Armour Kids' Mercenary Slide,Nike Men's CJ Elite 2 TD Football Cleat,0.7716049382716049,Colombia
Under Armour Kids' Mercenary Slide,Nike Men's Dri-FIT Victory Golf Polo,0.5555555555555557,Colombia
Under Armour Kids' Mercenary Slide,O'Brien Men's Neoprene Life Vest,0.5555555555555557,Colombia
Under Armour Kids' Mercenary Slide,Perfect Fitness Perfect Rip Deck,0.7716049382716049,Colombia
Under Armour Men's Tech II T-Shirt,Nike Men's CJ Elite 2 TD Football Cleat,0.8,Colombia
Under Armour Men's Tech II T-Shirt,Nike Men's Free 5.0+ Running Shoe,0.5,Colombia
Under Armour Men's Tech II T-Shirt,Titleist Pro V1x High Numbers Personalized Go,0.5,Colombia
insta-bed Neverflat Air Mattress,Ogio Race Golf Shoes,1.0,Colombia
insta-bed Neverflat Air Mattress,Pelican Sunstream 100 Kayak,1.0,Colombia
insta-bed Neverflat Air Mattress,Under Armour Girls' Toddler Spine Surge Runni,1.0,Colombia
Bridgestone e6 Straight Distance NFL Carolina,Field & Stream Sportsman 16 Gun Fire Safe,1.0,New zealand
Bridgestone e6 Straight Distance NFL Carolina,Nike Men's CJ Elite 2 TD Football Cleat,1.0,New zealand
Bridgestone e6 Straight Distance NFL Carolina,O'Brien Men's Neoprene Life Vest,1.0,New zealand
Bridgestone e6 Straight Distance NFL Carolina,Perfect Fitness Perfect Rip Deck,1.0,New zealand
Diamondback Women's Serene Classic Comfort Bi,Field & Stream Sportsman 16 Gun Fire Safe,0.28125,New zealand
Diamondback Women's Serene Classic Comfort Bi,Nike Men's CJ Elite 2 TD Football Cleat,0.49722222222222223,New zealand
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Dri-FIT Victory Golf Polo,0.497119341563786,New zealand
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Free 5.0+ Running Shoe,0.14166666666666666,New zealand
