Customer ID,Recency,Frequency,MonetaryValue,Cluster,Segment
3285,288,1,400.0,2,C
3286,411,1,1300.0,4,E
3287,698,2,610.0,0,A
3288,401,1,250.0,2,C
3289,746,1,564.0,5,F
3290,813,1,180.0,5,F
3291,434,3,516.6666666666666,0,A
3293,137,1,240.0,2,C
3294,788,1,130.0,5,F
3296,716,1,420.0,5,F
3297,255,3,1240.0,3,D
3299,955,1,640.0,1,B
3300,554,1,560.0,5,F
3302,351,2,977.5,3,D
3303,193,2,315.0,0,A
3304,271,1,730.0,4,E
3305,176,3,323.3333333333333,0,A
3309,812,1,1075.0,1,B
3311,154,3,636.6666666666666,3,D
3312,342,1,400.0,2,C
3313,105,2,540.0,3,D
3315,222,1,150.0,2,C
3316,747,1,615.0,1,B
3317,658,1,1300.0,1,B
3319,256,2,745.0,3,D
3323,859,2,558.0,0,A
3324,385,1,150.0,2,C
3325,638,2,563.0,0,A
3326,1033,1,250.0,5,F
3327,263,2,757.5,3,D
3329,276,1,1080.0,4,E
3330,403,1,700.0,4,E
3331,279,2,717.0,3,D
3332,580,1,280.0,5,F
3333,227,1,440.0,2,C
3334,546,1,515.0,5,F
3336,104,2,862.5,3,D
3337,377,1,500.0,2,C
3338,250,1,1254.0,4,E
3340,491,1,820.0,4,E
3341,757,1,300.0,5,F
3344,145,1,600.0,2,C
3347,354,1,1100.0,4,E
3349,956,1,250.0,5,F
3351,835,1,260.0,5,F
3352,168,2,672.0,3,D
3353,543,2,345.0,0,A
3354,717,1,540.0,5,F
3355,794,1,920.0,1,B
3356,752,1,150.0,5,F
3358,447,1,705.0,4,E
3359,777,1,150.0,5,F
3361,786,1,1230.0,1,B
3362,327,1,230.0,2,C
3364,248,3,164.66666666666666,0,A
3365,492,1,1020.0,4,E
3366,436,2,1285.0,3,D
3368,377,1,1080.0,4,E
3369,442,1,470.0,5,F
3371,750,1,700.0,1,B
3372,284,1,750.0,4,E
3373,159,3,830.0,3,D
3376,372,2,832.5,3,D
3379,331,1,850.0,4,E
3380,376,1,490.0,2,C
3381,396,2,785.0,3,D
3382,643,1,630.0,1,B
3383,168,2,785.0,3,D
3385,366,2,953.0,3,D
3387,267,1,370.0,2,C
3388,131,1,110.0,2,C
3389,759,1,240.0,5,F
3390,196,1,600.0,4,E
3394,110,2,870.0,3,D
3396,726,1,970.0,1,B
3399,876,1,250.0,5,F
3400,897,1,120.0,5,F
3401,110,2,385.0,0,A
3403,362,1,730.0,4,E
3406,149,1,1100.0,4,E
3411,103,3,583.3333333333334,3,D
3412,281,1,460.0,2,C
3413,148,1,760.0,4,E
3414,189,2,325.0,0,A
3416,931,1,800.0,1,B
3417,898,1,1180.0,1,B
3418,105,1,760.0,4,E
3420,349,1,1300.0,4,E
3422,146,1,730.0,4,E
3424,80,2,695.0,3,D
3425,163,3,508.0,3,D
3428,1015,1,830.0,1,B
3429,1023,1,830.0,1,B
3433,1011,1,130.0,5,F
3434,533,1,490.0,5,F
3435,366,1,450.0,2,C
3436,955,1,50.0,5,F
3438,841,1,200.0,5,F
3439,208,2,335.0,0,A
3441,81,1,240.0,2,C
3442,312,2,365.0,0,A
3443,137,1,490.0,2,C
3446,435,1,240.0,2,C
3447,493,1,540.0,5,F
3448,543,1,895.0,4,E
3449,1035,1,225.0,5,F
3452,501,1,520.0,5,F
3453,667,2,703.0,0,A
3455,225,1,540.0,2,C
3456,289,1,630.0,4,E
3457,263,2,525.0,0,A
3458,476,2,300.0,0,A
3459,701,2,453.0,0,A
3461,162,1,920.0,4,E
3462,280,1,60.0,2,C
3463,108,1,400.0,2,C
3464,233,2,587.0,3,D
3468,1041,1,570.0,1,B
3470,124,2,465.0,3,D
3471,263,4,401.25,3,D
3472,1014,1,50.0,5,F
3475,198,1,100.0,2,C
3476,986,1,500.0,5,F
3477,167,1,100.0,2,C
3478,383,1,200.0,2,C
3479,714,1,50.0,5,F
3480,223,2,1055.0,3,D
3482,191,1,1530.0,4,E
3483,674,1,330.0,5,F
3486,609,3,460.0,0,A
3489,509,1,32.0,5,F
3492,292,2,690.0,3,D
3493,723,3,553.3333333333334,0,A
3498,721,2,560.0,0,A
3500,554,1,1250.0,1,B
3501,460,1,100.0,5,F
3502,428,1,472.0,2,C
3503,500,1,930.0,4,E
3504,786,1,940.0,1,B
3506,548,1,670.0,4,E
3508,440,2,375.0,0,A
3509,144,1,250.0,2,C
3510,243,1,480.0,2,C
3512,692,1,380.0,5,F
3514,493,1,500.0,5,F
3516,222,1,200.0,2,C
3518,170,3,1003.3333333333334,3,D
3519,126,3,740.0,3,D
3520,838,2,502.5,0,A
3522,112,1,775.0,4,E
3524,288,1,1000.0,4,E
3525,212,1,200.0,2,C
3527,491,1,920.0,4,E
3528,518,1,550.0,5,F
3529,263,3,500.0,3,D
3530,192,2,460.0,0,A
3531,263,4,622.75,3,D
3532,103,1,1150.0,4,E
3533,489,1,250.0,5,F
3535,423,2,640.0,0,A
3536,562,1,390.0,5,F
3538,218,2,720.0,3,D
3540,575,1,700.0,1,B
3541,650,1,200.0,5,F
3542,905,1,1210.0,1,B
3543,168,1,600.0,2,C
3544,239,1,360.0,2,C
3545,152,1,825.0,4,E
3546,206,1,690.0,4,E
3547,104,2,555.0,3,D
3550,107,3,876.0,3,D
3551,465,1,600.0,4,E
3553,233,1,300.0,2,C
3554,324,1,100.0,2,C
3556,201,1,880.0,4,E
3559,88,2,695.0,3,D
3561,483,1,488.0,5,F
3563,532,1,760.0,4,E
3564,263,1,580.0,4,E
3567,450,2,511.0,0,A
3569,147,4,323.75,3,D
3570,935,1,130.0,5,F
3571,346,1,500.0,2,C
3572,195,2,859.0,3,D
3573,720,1,1030.0,1,B
3574,250,2,130.0,0,A
3576,493,2,840.0,3,D
3577,642,1,474.0,5,F
3578,223,2,1075.0,3,D
3580,204,1,200.0,2,C
3581,227,1,570.0,2,C
3582,134,1,910.0,4,E
3584,510,1,150.0,5,F
3585,15,1,260.0,2,C
3589,962,1,590.0,1,B
3592,698,1,330.0,5,F
3593,233,1,800.0,4,E
3594,719,1,150.0,5,F
3595,290,1,596.0,4,E
3596,581,1,560.0,5,F
3597,229,2,865.0,3,D
3599,179,2,240.0,0,A
3601,124,2,410.0,0,A
3603,648,2,958.0,3,D
3605,904,1,100.0,5,F
3608,519,2,695.0,0,A
3610,522,2,750.0,3,D
3613,489,1,1190.0,4,E
3617,177,1,998.0,4,E
3618,980,3,560.0,0,A
3619,217,2,815.0,3,D
3620,548,1,650.0,4,E
3625,164,3,690.0,3,D
3626,206,1,230.0,2,C
3627,964,2,822.0,1,B
3628,0,1,60.0,2,C
3630,1082,1,620.0,1,B
3631,614,1,400.0,5,F
3634,232,2,630.0,3,D
3635,81,3,806.6666666666666,3,D
3636,132,2,750.0,3,D
3638,425,1,300.0,2,C
3639,108,2,275.0,0,A
3641,864,1,100.0,5,F
3643,396,2,822.5,3,D
3646,201,1,730.0,4,E
3648,867,1,600.0,1,B
3649,312,1,544.0,2,C
3650,396,1,780.0,4,E
3651,159,2,955.0,3,D
3652,480,1,500.0,5,F
3654,894,1,850.0,1,B
3655,108,4,665.0,3,D
3656,894,1,60.0,5,F
3658,603,1,780.0,1,B
3659,678,1,700.0,1,B
3660,391,2,273.0,0,A
3661,366,1,1175.0,4,E
3662,902,1,800.0,1,B
3663,867,1,1200.0,1,B
3664,137,2,365.0,0,A
3666,308,1,700.0,4,E
3670,930,1,230.0,5,F
3672,397,1,360.0,2,C
3673,390,1,340.0,2,C
3674,89,2,580.0,3,D
3675,337,3,630.0,3,D
3676,159,2,855.0,3,D
3677,804,1,1150.0,1,B
3679,114,1,620.0,2,C
3682,624,2,600.0,0,A
3685,207,3,338.3333333333333,0,A
3690,366,1,504.0,2,C
3691,492,4,507.5,0,A
3694,113,3,403.3333333333333,3,D
3695,263,1,400.0,2,C
3696,496,2,581.0,0,A
3697,336,1,935.0,4,E
3704,255,2,415.0,0,A
3705,731,2,460.0,0,A
3706,197,3,411.6666666666667,3,D
3708,171,3,501.6666666666667,3,D
3710,170,4,655.0,3,D
3711,464,1,750.0,4,E
3712,605,1,485.0,5,F
3713,192,1,970.0,4,E
3714,211,2,375.0,0,A
3715,405,1,740.0,4,E
3716,236,1,675.0,4,E
3717,379,3,330.0,0,A
3720,344,1,200.0,2,C
3721,196,1,300.0,2,C
3723,665,1,820.0,1,B
3725,442,2,520.0,0,A
3728,200,1,1166.0,4,E
3733,163,1,290.0,2,C
3735,584,1,490.0,5,F
3736,272,1,830.0,4,E
3737,994,1,100.0,5,F
3738,905,1,430.0,5,F
3739,209,2,630.0,3,D
3740,459,2,1265.0,3,D
3742,429,1,1178.0,4,E
3743,287,1,400.0,2,C
3745,577,1,900.0,1,B
3746,512,1,600.0,4,E
3749,380,1,130.0,2,C
3753,756,1,190.0,5,F
3754,516,1,1120.0,4,E
3755,517,2,285.0,0,A
3757,281,1,190.0,2,C
3758,382,1,930.0,4,E
3759,496,1,270.0,5,F
3762,431,1,1180.0,4,E
3763,287,2,100.0,0,A
3764,630,1,160.0,5,F
3765,757,1,528.0,5,F
3767,312,2,764.0,3,D
3770,712,1,300.0,5,F
3771,238,1,700.0,4,E
3775,463,1,640.0,4,E
3780,493,1,380.0,5,F
3781,309,2,735.0,3,D
3782,199,1,860.0,4,E
3784,867,1,720.0,1,B
3785,193,2,685.0,3,D
3786,383,1,176.0,2,C
3790,395,2,665.0,3,D
3792,285,1,880.0,4,E
3793,671,1,942.0,1,B
3794,318,2,717.5,3,D
3795,520,1,100.0,5,F
3796,288,1,950.0,4,E
3798,901,1,1100.0,1,B
3799,638,1,1200.0,1,B
3800,484,2,915.0,3,D
3802,401,1,890.0,4,E
3810,171,1,1100.0,4,E
3812,108,1,390.0,2,C
3813,246,3,603.3333333333334,3,D
3815,292,1,500.0,2,C
3816,263,2,1230.0,3,D
3817,201,1,890.0,4,E
3818,142,3,465.0,3,D
3822,191,1,500.0,2,C
3823,162,1,550.0,2,C
3827,176,1,1000.0,4,E
3828,687,1,760.0,1,B
3830,171,3,493.3333333333333,3,D
3833,412,1,950.0,4,E
3834,401,1,330.0,2,C
3836,761,1,530.0,5,F
3838,809,1,400.0,5,F
3839,625,3,540.0,0,A
3840,458,2,500.0,0,A
3841,497,1,300.0,5,F
3843,837,1,50.0,5,F
3844,1076,1,240.0,5,F
3848,498,2,362.5,0,A
3849,484,1,480.0,5,F
3850,113,1,1130.0,4,E
3855,436,1,900.0,4,E
3856,380,1,950.0,4,E
3857,635,1,340.0,5,F
3858,361,1,130.0,2,C
3859,401,1,600.0,4,E
3864,752,2,222.5,0,A
3866,525,1,200.0,5,F
3867,175,1,900.0,4,E
3868,155,3,926.6666666666666,3,D
3869,765,1,350.0,5,F
3870,1091,1,130.0,5,F
3874,214,1,1420.0,4,E
3878,817,1,410.0,5,F
3880,965,1,310.0,5,F
3884,202,1,800.0,4,E
3886,951,1,300.0,5,F
3887,114,2,714.5,3,D
3889,783,1,225.0,5,F
3890,613,1,820.0,1,B
3891,249,1,450.0,2,C
3896,619,1,70.0,5,F
3899,163,1,700.0,4,E
3900,817,2,230.0,0,A
3902,172,1,490.0,2,C
3907,168,1,435.0,2,C
3910,396,1,870.0,4,E
3912,353,2,985.0,3,D
3914,494,1,550.0,5,F
3915,251,1,788.0,4,E
3916,550,2,320.0,0,A
3918,292,2,600.0,3,D
3920,394,1,335.0,2,C
3921,799,1,938.0,1,B
3923,401,1,1350.0,4,E
3926,781,2,265.0,0,A
3927,137,2,750.0,3,D
3928,806,2,330.0,0,A
3929,232,1,480.0,2,C
3931,231,1,560.0,2,C
3932,809,1,630.0,1,B
3934,434,4,419.0,0,A
3936,697,1,780.0,1,B
3937,606,1,680.0,1,B
3938,294,2,892.0,3,D
3940,138,1,540.0,2,C
3941,132,2,455.0,3,D
3942,750,1,780.0,1,B
3943,482,1,1220.0,4,E
3944,351,1,625.0,4,E
3945,162,1,860.0,4,E
3946,542,1,300.0,5,F
3947,825,1,1350.0,1,B
3949,396,1,330.0,2,C
3950,717,1,130.0,5,F
3951,692,1,850.0,1,B
3953,865,1,652.0,1,B
3954,516,1,400.0,5,F
3955,539,1,800.0,4,E
3956,672,1,1520.0,1,B
3957,172,2,435.0,0,A
3964,618,2,770.0,0,A
3965,958,2,514.0,0,A
3967,496,1,155.0,5,F
3969,576,2,290.0,0,A
3973,134,3,760.0,3,D
3975,119,1,180.0,2,C
3978,811,1,200.0,5,F
3979,542,1,1070.0,4,E
3980,221,2,947.5,3,D
3981,543,1,320.0,5,F
3982,263,1,200.0,2,C
3983,1015,1,880.0,1,B
3984,365,3,690.0,3,D
3985,659,2,665.0,0,A
3987,518,1,760.0,4,E
3990,400,1,1000.0,4,E
3993,727,1,530.0,5,F
3995,576,2,360.0,0,A
3998,902,1,440.0,5,F
3999,321,1,880.0,4,E
4000,787,1,200.0,5,F
4002,843,1,200.0,5,F
4003,863,1,400.0,5,F
4005,371,1,530.0,2,C
4007,494,1,500.0,5,F
4008,118,1,120.0,2,C
4012,104,1,900.0,4,E
4013,346,1,1450.0,4,E
4014,368,1,210.0,2,C
4015,818,1,730.0,1,B
4016,658,1,980.0,1,B
4018,1052,1,400.0,5,F
4019,746,1,894.0,1,B
4020,325,1,1183.0,4,E
4021,426,1,930.0,4,E
4022,697,1,520.0,5,F
4025,547,1,790.0,4,E
4027,783,1,700.0,1,B
4030,496,1,300.0,5,F
4031,279,1,230.0,2,C
4032,831,1,1430.0,1,B
4033,263,1,600.0,4,E
4034,226,1,780.0,4,E
4035,226,2,790.0,3,D
4037,137,1,1110.0,4,E
4038,750,1,130.0,5,F
4039,215,2,159.0,0,A
4040,164,1,750.0,4,E
4041,325,2,175.0,0,A
4042,1052,1,400.0,5,F
4044,108,2,530.0,3,D
4045,753,1,400.0,5,F
4047,913,1,300.0,5,F
4048,317,2,250.0,0,A
4050,285,2,265.0,0,A
4053,287,1,400.0,2,C
4054,491,1,240.0,5,F
4056,152,2,1115.0,3,D
4057,530,1,770.0,4,E
4058,397,1,320.0,2,C
4060,280,2,152.5,0,A
4061,145,2,593.0,3,D
4063,184,2,452.5,0,A
4065,434,1,760.0,4,E
4070,911,1,200.0,5,F
4072,143,2,725.0,3,D
4074,425,1,800.0,4,E
4078,200,3,393.3333333333333,0,A
4080,668,2,775.0,0,A
4081,316,4,577.5,3,D
4084,256,2,660.0,3,D
4088,580,2,770.0,0,A
4090,250,1,480.0,2,C
4091,222,2,875.0,3,D
4092,722,1,1018.0,1,B
4093,506,1,610.0,4,E
4094,200,3,753.3333333333334,3,D
4099,117,1,670.0,4,E
4100,1001,1,930.0,1,B
4101,286,1,100.0,2,C
4103,139,1,1200.0,4,E
4104,60,2,949.5,3,D
4105,339,1,875.0,4,E
4106,810,1,668.0,1,B
4112,86,2,480.0,3,D
4113,116,1,730.0,4,E
4116,679,4,585.0,0,A
4118,552,1,930.0,4,E
4120,144,2,760.0,3,D
4121,484,1,650.0,4,E
4126,669,2,610.0,0,A
4127,683,1,405.0,5,F
4128,142,2,530.0,3,D
4130,1081,1,150.0,5,F
4131,501,2,645.0,0,A
4132,1058,1,550.0,5,F
4133,206,2,340.0,0,A
4134,662,1,300.0,5,F
4136,1043,1,210.0,5,F
4137,256,1,60.0,2,C
4138,1008,1,1500.0,1,B
4140,778,1,650.0,1,B
4142,786,1,260.0,5,F
4144,190,1,1210.0,4,E
4147,454,1,600.0,4,E
4149,864,1,720.0,1,B
4150,722,1,1032.0,1,B
4151,658,1,345.0,5,F
4152,99,1,440.0,2,C
4153,722,2,325.0,0,A
4154,541,1,880.0,4,E
4159,400,2,610.0,0,A
4163,347,1,578.0,4,E
4166,869,1,640.0,1,B
4168,197,1,700.0,4,E
4169,168,1,930.0,4,E
4170,871,1,664.0,1,B
4171,454,1,830.0,4,E
4172,569,1,1160.0,1,B
4175,401,1,810.0,4,E
4176,748,1,680.0,1,B
4177,226,2,500.0,0,A
4180,421,1,620.0,4,E
4181,438,2,955.0,3,D
4183,424,1,200.0,2,C
4186,368,3,436.6666666666667,0,A
4187,287,2,940.0,3,D
4188,231,2,380.0,0,A
4189,493,1,550.0,5,F
4190,640,1,550.0,5,F
4191,140,4,405.0,3,D
4192,337,1,660.0,4,E
4193,147,1,130.0,2,C
4194,605,1,600.0,5,F
4195,113,4,632.5,3,D
4196,719,1,130.0,5,F
4197,337,2,583.0,0,A
4199,406,3,576.6666666666666,3,D
4200,162,3,443.3333333333333,3,D
4202,360,1,350.0,2,C
4204,1055,1,770.0,1,B
4205,880,1,130.0,5,F
4206,118,1,550.0,2,C
4207,679,2,295.0,0,A
4208,606,1,540.0,5,F
4209,352,2,780.0,3,D
4210,379,2,770.0,3,D
4212,642,1,550.0,5,F
4213,226,2,580.0,3,D
4215,162,2,560.0,3,D
4216,288,1,630.0,4,E
4217,339,1,490.0,2,C
4218,523,1,1130.0,4,E
4219,602,1,450.0,5,F
4224,521,1,470.0,5,F
4225,164,4,802.5,3,D
4226,250,2,532.0,0,A
4228,338,1,850.0,4,E
4231,752,1,180.0,5,F
4232,285,2,475.0,0,A
4233,258,1,610.0,4,E
4234,409,1,1055.0,4,E
4237,260,1,580.0,4,E
4238,200,1,1630.0,4,E
4241,429,1,830.0,4,E
4242,506,1,250.0,5,F
4244,938,1,110.0,5,F
4245,122,1,900.0,4,E
4249,399,2,705.0,3,D
4251,717,2,895.0,1,B
4252,306,1,1060.0,4,E
4255,688,1,40.0,5,F
4256,697,1,300.0,5,F
4258,547,2,495.0,0,A
4259,718,1,430.0,5,F
4264,375,2,355.0,0,A
4265,376,2,660.0,3,D
4266,132,1,760.0,4,E
4267,770,2,630.0,0,A
4269,1002,2,390.0,5,F
4270,233,1,800.0,4,E
4275,255,3,710.0,3,D
4278,741,1,700.0,1,B
4281,171,1,1580.0,4,E
4282,835,1,430.0,5,F
4284,405,1,780.0,4,E
4285,844,2,672.5,0,A
4286,318,1,580.0,4,E
4289,241,1,360.0,2,C
4290,1003,1,530.0,5,F
4295,572,2,215.0,0,A
4297,395,2,559.0,0,A
4300,751,1,130.0,5,F
4302,195,1,700.0,4,E
4303,294,1,530.0,2,C
4304,974,1,500.0,5,F
4308,424,2,375.0,0,A
4309,167,1,330.0,2,C
4311,139,2,600.0,3,D
4312,808,1,160.0,5,F
4313,363,1,760.0,4,E
4314,108,1,400.0,2,C
4315,332,2,615.0,3,D
4316,455,2,560.0,0,A
4317,167,1,600.0,2,C
4318,224,1,840.0,4,E
4322,139,2,970.0,3,D
4323,90,3,695.0,3,D
4324,511,1,620.0,4,E
4326,114,3,713.3333333333334,3,D
4331,458,1,820.0,4,E
4332,142,1,550.0,2,C
4333,364,1,780.0,4,E
4336,45,1,50.0,2,C
4337,253,2,415.0,0,A
4338,434,1,260.0,2,C
4339,371,2,703.0,3,D
4340,104,1,430.0,2,C
4341,175,1,680.0,4,E
4343,263,2,525.0,0,A
4344,692,1,432.0,5,F
4345,395,1,130.0,2,C
4346,396,1,210.0,2,C
4348,279,1,660.0,4,E
4350,318,1,1080.0,4,E
4352,664,1,325.0,5,F
4353,571,1,180.0,5,F
4354,575,1,1070.0,1,B
4356,700,1,850.0,1,B
4361,492,1,440.0,5,F
4362,551,1,690.0,4,E
4364,185,2,700.0,3,D
4365,330,1,1070.0,4,E
4366,526,1,250.0,5,F
4367,541,2,495.0,0,A
4369,102,1,100.0,2,C
4372,138,2,655.0,3,D
4375,619,1,810.0,1,B
4376,141,2,640.0,3,D
4377,199,2,414.0,0,A
4380,167,2,445.0,0,A
4381,104,3,700.0,3,D
4384,187,2,815.0,3,D
4385,1006,1,330.0,5,F
4386,225,2,440.0,0,A
4387,92,1,615.0,2,C
4388,367,1,550.0,4,E
4390,614,1,100.0,5,F
4392,318,1,490.0,2,C
4394,221,1,1050.0,4,E
4395,1053,1,935.0,1,B
4400,386,1,1010.0,4,E
4401,152,1,378.0,2,C
4402,418,2,816.0,3,D
4404,354,1,430.0,2,C
4406,668,2,770.0,0,A
4408,717,1,350.0,5,F
4411,586,2,265.0,0,A
4412,258,1,810.0,4,E
4413,426,1,480.0,2,C
4414,1026,2,400.0,5,F
4415,202,2,480.0,0,A
4416,546,1,970.0,4,E
4417,340,1,560.0,4,E
4418,473,2,240.0,0,A
4419,171,1,530.0,2,C
4420,395,1,365.0,2,C
4421,230,1,400.0,2,C
4422,410,1,800.0,4,E
4425,730,1,100.0,5,F
4428,985,1,1000.0,1,B
4429,608,2,430.0,0,A
4431,448,1,280.0,5,F
4432,1068,1,44.0,5,F
4435,223,2,407.0,0,A
4438,103,3,685.0,3,D
4439,166,1,700.0,4,E
4446,459,1,730.0,4,E
4448,473,1,520.0,5,F
4450,190,3,313.3333333333333,0,A
4455,636,2,225.0,0,A
4456,234,3,463.3333333333333,3,D
4458,401,1,100.0,2,C
4459,167,1,880.0,4,E
4460,117,3,806.3333333333334,3,D
4461,506,1,800.0,4,E
4462,507,1,200.0,5,F
4463,228,2,450.0,0,A
4466,806,1,300.0,5,F
4467,131,1,32.0,2,C
4468,107,2,580.0,3,D
4470,119,2,705.0,3,D
4472,132,1,200.0,2,C
4473,354,1,650.0,4,E
4475,94,1,1380.0,4,E
4476,959,1,150.0,5,F
4477,813,1,250.0,5,F
4478,312,2,480.0,0,A
4479,107,2,780.0,3,D
4482,818,1,380.0,5,F
4484,133,2,130.0,0,A
4487,561,2,850.0,3,D
4488,238,2,725.0,3,D
4489,557,1,830.0,4,E
4491,117,2,655.0,3,D
4492,239,1,880.0,4,E
4494,425,2,650.0,0,A
4495,1052,1,250.0,5,F
4496,309,1,930.0,4,E
4500,279,2,310.0,0,A
4502,1018,1,700.0,1,B
4503,397,1,500.0,2,C
4506,138,1,640.0,4,E
4508,278,1,690.0,4,E
4511,278,1,400.0,2,C
4512,214,4,765.0,3,D
4513,253,2,120.0,0,A
4514,76,2,1172.5,3,D
4516,313,1,235.0,2,C
4517,220,2,855.0,3,D
4518,483,2,565.0,0,A
4522,666,1,560.0,5,F
4523,290,1,1120.0,4,E
4527,429,1,610.0,4,E
4528,157,3,908.3333333333334,3,D
4529,342,4,542.5,3,D
4530,285,1,1035.0,4,E
4531,820,1,385.0,5,F
4535,409,3,843.3333333333334,3,D
4537,97,1,550.0,2,C
4539,996,1,290.0,5,F
4543,290,1,930.0,4,E
4547,488,1,220.0,5,F
4549,367,3,373.3333333333333,0,A
4551,835,1,420.0,5,F
4552,122,2,220.0,0,A
4553,310,1,550.0,2,C
4557,184,1,1080.0,4,E
4559,151,1,850.0,4,E
4560,442,2,877.5,3,D
4561,903,1,730.0,1,B
4562,135,3,493.3333333333333,3,D
4564,290,2,888.0,3,D
4567,364,2,650.0,3,D
4568,289,1,750.0,4,E
4569,318,1,882.0,4,E
4571,871,1,650.0,1,B
4572,112,1,800.0,4,E
4573,259,2,629.0,3,D
4574,750,2,580.0,0,A
4575,637,2,370.0,0,A
4578,1026,1,120.0,5,F
4579,316,2,687.0,3,D
4581,431,3,565.0,0,A
4582,614,3,336.0,0,A
4588,185,1,610.0,4,E
4590,138,1,975.0,4,E
4591,525,1,650.0,4,E
4593,959,1,130.0,5,F
4595,290,2,840.0,3,D
4596,834,1,300.0,5,F
4597,163,3,550.0,3,D
4599,376,2,355.0,0,A
4600,959,1,310.0,5,F
4608,372,1,440.0,2,C
4609,441,1,450.0,5,F
4610,397,4,761.25,3,D
4615,112,1,400.0,2,C
4619,146,2,490.0,3,D
4620,108,1,1430.0,4,E
4623,775,1,250.0,5,F
4624,250,1,1000.0,4,E
4627,605,1,435.0,5,F
4629,93,1,480.0,2,C
4630,317,2,695.0,3,D
4632,287,2,792.0,3,D
4633,280,1,1130.0,4,E
4635,199,1,300.0,2,C
4637,248,2,510.0,0,A
4639,370,2,810.0,3,D
4640,323,1,1060.0,4,E
4643,1064,1,900.0,1,B
4646,301,1,1070.0,4,E
4650,429,1,740.0,4,E
4651,835,1,650.0,1,B
4654,350,2,465.0,0,A
4655,435,1,980.0,4,E
4656,805,1,1140.0,1,B
4659,512,1,1280.0,4,E
4660,972,1,400.0,5,F
4661,409,1,550.0,4,E
4662,288,1,390.0,2,C
4663,514,2,600.0,0,A
4665,721,1,240.0,5,F
4666,229,2,905.0,3,D
4671,624,2,490.0,0,A
4672,282,1,850.0,4,E
4673,1008,1,1210.0,1,B
4674,542,1,1290.0,4,E
4675,938,1,480.0,5,F
4676,783,1,580.0,5,F
4677,167,1,435.0,2,C
4678,328,2,1015.0,3,D
4679,367,1,1280.0,4,E
4682,102,1,120.0,2,C
4683,220,1,1400.0,4,E
4686,191,2,765.0,3,D
4689,629,1,760.0,1,B
4690,109,1,1380.0,4,E
4691,522,2,305.0,0,A
4693,338,1,400.0,2,C
4695,168,2,130.0,0,A
4696,986,1,215.0,5,F
4698,477,1,950.0,4,E
4700,575,2,798.0,3,D
4704,203,3,650.0,3,D
4707,284,1,940.0,4,E
4708,931,1,530.0,5,F
4710,554,1,672.0,4,E
4713,369,1,250.0,2,C
4717,494,1,120.0,5,F
4719,571,1,90.0,5,F
4721,214,1,1320.0,4,E
4722,366,2,650.0,3,D
4723,1094,1,130.0,5,F
4725,228,4,393.75,3,D
4726,806,1,690.0,1,B
4727,208,1,530.0,2,C
4729,9,1,372.0,2,C
4731,125,3,593.3333333333334,3,D
4732,229,2,980.0,3,D
4735,236,2,400.0,0,A
4736,424,1,190.0,2,C
4737,133,2,545.0,3,D
4738,278,1,1360.0,4,E
4739,916,1,672.0,1,B
4740,456,1,350.0,5,F
4743,284,1,1000.0,4,E
4747,237,1,125.0,2,C
4749,357,2,502.5,0,A
4750,392,1,870.0,4,E
4752,317,2,496.0,0,A
4754,193,1,180.0,2,C
4755,105,2,350.0,0,A
4758,408,1,830.0,4,E
4759,514,2,298.0,0,A
4760,521,1,170.0,5,F
4763,168,1,360.0,2,C
4764,552,1,300.0,5,F
4766,925,1,560.0,5,F
4768,255,1,499.0,2,C
4770,693,1,300.0,5,F
4773,170,1,250.0,2,C
4775,456,1,750.0,4,E
4776,113,1,1080.0,4,E
4778,316,1,1136.0,4,E
4779,211,1,710.0,4,E
4781,757,2,1315.0,1,B
4787,109,3,350.0,3,D
4789,518,1,698.0,4,E
4790,364,1,40.0,2,C
4791,559,2,420.0,0,A
4793,237,1,1650.0,4,E
4794,21,1,740.0,4,E
4796,339,2,885.0,3,D
4798,200,2,900.0,3,D
4799,934,1,1220.0,1,B
4802,342,1,200.0,2,C
4803,114,1,1130.0,4,E
4805,511,1,580.0,5,F
4807,659,1,240.0,5,F
4809,454,1,260.0,5,F
4810,872,2,380.0,0,A
4812,316,3,735.0,3,D
4814,263,1,115.0,2,C
4815,759,1,660.0,1,B
4819,316,1,465.0,2,C
4820,200,1,500.0,2,C
4823,192,2,700.0,3,D
4830,430,1,880.0,4,E
4831,375,1,850.0,4,E
4833,718,1,330.0,5,F
4834,195,2,365.0,0,A
4836,1020,1,240.0,5,F
4837,288,1,400.0,2,C
4838,466,1,810.0,4,E
4840,688,1,130.0,5,F
4841,360,1,625.0,4,E
4843,814,1,550.0,5,F
4845,434,1,660.0,4,E
4846,280,1,680.0,4,E
4847,289,1,190.0,2,C
4848,51,1,450.0,2,C
4849,582,3,163.33333333333334,0,A
4850,341,1,590.0,4,E
4851,233,1,600.0,4,E
4854,699,1,1100.0,1,B
4855,230,2,557.5,3,D
4857,746,1,370.0,5,F
4859,231,2,500.0,0,A
4861,139,1,690.0,4,E
4862,317,2,615.0,3,D
4864,487,1,200.0,5,F
4865,313,1,300.0,2,C
4866,95,1,800.0,4,E
4867,692,1,130.0,5,F
4870,380,1,590.0,4,E
4871,569,1,1120.0,1,B
4874,546,2,790.0,3,D
4875,226,1,260.0,2,C
4876,777,2,500.0,0,A
4877,275,1,630.0,4,E
4880,123,1,860.0,4,E
